# Tau / ps;  Vector autocorrelation;  1-exp fit;  2-exp fit;  3-exp fit
0.000000000;  1.000000000; 0.9745559485; 0.9997240820; 1.000022397
0.0005000000000;  0.9999959426; 0.9745427382; 0.9996137391; 0.9998565966
0.001000000000;  0.9999837931; 0.9745295282; 0.9995035154; 0.9996911567
0.001500000000;  0.9999636052; 0.9745163182; 0.9993934107; 0.9995260762
0.002000000000;  0.9999354446; 0.9745031085; 0.9992834251; 0.9993613541
0.002500000000;  0.9998993945; 0.9744898990; 0.9991735582; 0.9991969897
0.003000000000;  0.9998555739; 0.9744766896; 0.9990638100; 0.9990329821
0.003500000000;  0.9998041376; 0.9744634804; 0.9989541804; 0.9988693305
0.004000000000;  0.9997452536; 0.9744502714; 0.9988446692; 0.9987060339
0.004500000000;  0.9996790937; 0.9744370626; 0.9987352762; 0.9985430917
0.005000000000;  0.9996058470; 0.9744238539; 0.9986260013; 0.9983805029
0.005500000000;  0.9995257313; 0.9744106455; 0.9985168444; 0.9982182667
0.006000000000;  0.9994389803; 0.9743974372; 0.9984078054; 0.9980563823
0.006500000000;  0.9993458264; 0.9743842291; 0.9982988841; 0.9978948488
0.007000000000;  0.9992465031; 0.9743710211; 0.9981900804; 0.9977336654
0.007500000000;  0.9991412591; 0.9743578134; 0.9980813940; 0.9975728313
0.008000000000;  0.9990303593; 0.9743446058; 0.9979728250; 0.9974123456
0.008500000000;  0.9989140697; 0.9743313984; 0.9978643732; 0.9972522076
0.009000000000;  0.9987926499; 0.9743181912; 0.9977560383; 0.9970924164
0.009500000000;  0.9986663619; 0.9743049841; 0.9976478204; 0.9969329711
0.01000000000;  0.9985354794; 0.9742917773; 0.9975397192; 0.9967738710
0.01050000000;  0.9984002807; 0.9742785706; 0.9974317346; 0.9966151153
0.01100000000;  0.9982610376; 0.9742653641; 0.9973238665; 0.9964567031
0.01150000000;  0.9981180161; 0.9742521578; 0.9972161148; 0.9962986336
0.01200000000;  0.9979714850; 0.9742389516; 0.9971084792; 0.9961409059
0.01250000000;  0.9978217163; 0.9742257457; 0.9970009597; 0.9959835194
0.01300000000;  0.9976689771; 0.9742125399; 0.9968935562; 0.9958264732
0.01350000000;  0.9975135238; 0.9741993343; 0.9967862684; 0.9956697665
0.01400000000;  0.9973556063; 0.9741861288; 0.9966790963; 0.9955133984
0.01450000000;  0.9971954716; 0.9741729236; 0.9965720398; 0.9953573682
0.01500000000;  0.9970333604; 0.9741597185; 0.9964650986; 0.9952016751
0.01550000000;  0.9968695015; 0.9741465136; 0.9963582727; 0.9950463183
0.01600000000;  0.9967041112; 0.9741333089; 0.9962515619; 0.9948912969
0.01650000000;  0.9965373966; 0.9741201044; 0.9961449661; 0.9947366102
0.01700000000;  0.9963695567; 0.9741069000; 0.9960384851; 0.9945822575
0.01750000000;  0.9962007786; 0.9740936959; 0.9959321189; 0.9944282378
0.01800000000;  0.9960312366; 0.9740804919; 0.9958258673; 0.9942745504
0.01850000000;  0.9958610936; 0.9740672880; 0.9957197301; 0.9941211946
0.01900000000;  0.9956905034; 0.9740540844; 0.9956137072; 0.9939681695
0.01950000000;  0.9955196096; 0.9740408809; 0.9955077985; 0.9938154744
0.02000000000;  0.9953485459; 0.9740276777; 0.9954020039; 0.9936631084
0.02050000000;  0.9951774361; 0.9740144746; 0.9952963232; 0.9935110709
0.02100000000;  0.9950063961; 0.9740012716; 0.9951907562; 0.9933593610
0.02150000000;  0.9948355341; 0.9739880689; 0.9950853030; 0.9932079779
0.02200000000;  0.9946649510; 0.9739748663; 0.9949799632; 0.9930569209
0.02250000000;  0.9944947416; 0.9739616640; 0.9948747368; 0.9929061892
0.02300000000;  0.9943249947; 0.9739484617; 0.9947696237; 0.9927557821
0.02350000000;  0.9941557940; 0.9739352597; 0.9946646237; 0.9926056987
0.02400000000;  0.9939872176; 0.9739220579; 0.9945597367; 0.9924559382
0.02450000000;  0.9938193398; 0.9739088562; 0.9944549626; 0.9923065001
0.02500000000;  0.9936522319; 0.9738956547; 0.9943503011; 0.9921573834
0.02550000000;  0.9934859615; 0.9738824534; 0.9942457523; 0.9920085874
0.02600000000;  0.9933205923; 0.9738692523; 0.9941413160; 0.9918601113
0.02650000000;  0.9931561853; 0.9738560513; 0.9940369919; 0.9917119545
0.02700000000;  0.9929928002; 0.9738428505; 0.9939327801; 0.9915641161
0.02750000000;  0.9928304959; 0.9738296499; 0.9938286803; 0.9914165953
0.02800000000;  0.9926693291; 0.9738164495; 0.9937246925; 0.9912693915
0.02850000000;  0.9925093539; 0.9738032493; 0.9936208165; 0.9911225039
0.02900000000;  0.9923506251; 0.9737900492; 0.9935170521; 0.9909759317
0.02950000000;  0.9921931981; 0.9737768493; 0.9934133993; 0.9908296742
0.03000000000;  0.9920371287; 0.9737636496; 0.9933098580; 0.9906837307
0.03050000000;  0.9918824707; 0.9737504501; 0.9932064279; 0.9905381003
0.03100000000;  0.9917292782; 0.9737372508; 0.9931031089; 0.9903927824
0.03150000000;  0.9915776072; 0.9737240516; 0.9929999010; 0.9902477762
0.03200000000;  0.9914275155; 0.9737108526; 0.9928968040; 0.9901030810
0.03250000000;  0.9912790600; 0.9736976538; 0.9927938177; 0.9899586961
0.03300000000;  0.9911322959; 0.9736844552; 0.9926909421; 0.9898146206
0.03350000000;  0.9909872796; 0.9736712567; 0.9925881770; 0.9896708539
0.03400000000;  0.9908440696; 0.9736580585; 0.9924855223; 0.9895273953
0.03450000000;  0.9907027239; 0.9736448604; 0.9923829778; 0.9893842440
0.03500000000;  0.9905632973; 0.9736316625; 0.9922805435; 0.9892413992
0.03550000000;  0.9904258424; 0.9736184647; 0.9921782191; 0.9890988604
0.03600000000;  0.9902904126; 0.9736052672; 0.9920760046; 0.9889566266
0.03650000000;  0.9901570608; 0.9735920698; 0.9919738998; 0.9888146973
0.03700000000;  0.9900258361; 0.9735788726; 0.9918719047; 0.9886730717
0.03750000000;  0.9898967815; 0.9735656756; 0.9917700190; 0.9885317491
0.03800000000;  0.9897699374; 0.9735524788; 0.9916682427; 0.9883907287
0.03850000000;  0.9896453435; 0.9735392821; 0.9915665756; 0.9882500099
0.03900000000;  0.9895230351; 0.9735260856; 0.9914650175; 0.9881095919
0.03950000000;  0.9894030396; 0.9735128893; 0.9913635685; 0.9879694740
0.04000000000;  0.9892853772; 0.9734996932; 0.9912622283; 0.9878296555
0.04050000000;  0.9891700652; 0.9734864973; 0.9911609968; 0.9876901358
0.04100000000;  0.9890571169; 0.9734733015; 0.9910598739; 0.9875509140
0.04150000000;  0.9889465373; 0.9734601059; 0.9909588595; 0.9874119895
0.04200000000;  0.9888383210; 0.9734469105; 0.9908579534; 0.9872733616
0.04250000000;  0.9887324560; 0.9734337153; 0.9907571555; 0.9871350296
0.04300000000;  0.9886289259; 0.9734205202; 0.9906564656; 0.9869969928
0.04350000000;  0.9885277075; 0.9734073253; 0.9905558838; 0.9868592504
0.04400000000;  0.9884287660; 0.9733941307; 0.9904554097; 0.9867218019
0.04450000000;  0.9883320566; 0.9733809361; 0.9903550434; 0.9865846464
0.04500000000;  0.9882375288; 0.9733677418; 0.9902547846; 0.9864477833
0.04550000000;  0.9881451266; 0.9733545476; 0.9901546333; 0.9863112120
0.04600000000;  0.9880547843; 0.9733413537; 0.9900545893; 0.9861749316
0.04650000000;  0.9879664252; 0.9733281599; 0.9899546525; 0.9860389416
0.04700000000;  0.9878799646; 0.9733149663; 0.9898548228; 0.9859032413
0.04750000000;  0.9877953135; 0.9733017728; 0.9897551001; 0.9857678298
0.04800000000;  0.9877123760; 0.9732885796; 0.9896554841; 0.9856327067
0.04850000000;  0.9876310467; 0.9732753865; 0.9895559749; 0.9854978711
0.04900000000;  0.9875512119; 0.9732621936; 0.9894565722; 0.9853633225
0.04950000000;  0.9874727530; 0.9732490008; 0.9893572760; 0.9852290601
0.05000000000;  0.9873955475; 0.9732358083; 0.9892580861; 0.9850950832
0.05050000000;  0.9873194666; 0.9732226159; 0.9891590024; 0.9849613912
0.05100000000;  0.9872443749; 0.9732094237; 0.9890600248; 0.9848279834
0.05150000000;  0.9871701323; 0.9731962317; 0.9889611531; 0.9846948592
0.05200000000;  0.9870965962; 0.9731830399; 0.9888623873; 0.9845620178
0.05250000000;  0.9870236213; 0.9731698482; 0.9887637272; 0.9844294586
0.05300000000;  0.9869510589; 0.9731566568; 0.9886651726; 0.9842971809
0.05350000000;  0.9868787577; 0.9731434655; 0.9885667235; 0.9841651841
0.05400000000;  0.9868065654; 0.9731302744; 0.9884683798; 0.9840334674
0.05450000000;  0.9867343291; 0.9731170834; 0.9883701413; 0.9839020303
0.05500000000;  0.9866618958; 0.9731038927; 0.9882720078; 0.9837708721
0.05550000000;  0.9865891138; 0.9730907021; 0.9881739793; 0.9836399921
0.05600000000;  0.9865158327; 0.9730775117; 0.9880760557; 0.9835093896
0.05650000000;  0.9864419031; 0.9730643215; 0.9879782368; 0.9833790640
0.05700000000;  0.9863671776; 0.9730511314; 0.9878805225; 0.9832490146
0.05750000000;  0.9862915132; 0.9730379416; 0.9877829126; 0.9831192409
0.05800000000;  0.9862147717; 0.9730247519; 0.9876854072; 0.9829897420
0.05850000000;  0.9861368182; 0.9730115624; 0.9875880059; 0.9828605175
0.05900000000;  0.9860575201; 0.9729983730; 0.9874907088; 0.9827315666
0.05950000000;  0.9859767501; 0.9729851839; 0.9873935156; 0.9826028886
0.06000000000;  0.9858943889; 0.9729719949; 0.9872964263; 0.9824744830
0.06050000000;  0.9858103235; 0.9729588061; 0.9871994408; 0.9823463491
0.06100000000;  0.9857244439; 0.9729456175; 0.9871025589; 0.9822184863
0.06150000000;  0.9856366440; 0.9729324291; 0.9870057805; 0.9820908939
0.06200000000;  0.9855468265; 0.9729192408; 0.9869091055; 0.9819635712
0.06250000000;  0.9854549035; 0.9729060528; 0.9868125337; 0.9818365177
0.06300000000;  0.9853607923; 0.9728928649; 0.9867160651; 0.9817097326
0.06350000000;  0.9852644124; 0.9728796771; 0.9866196995; 0.9815832155
0.06400000000;  0.9851656905; 0.9728664896; 0.9865234369; 0.9814569655
0.06450000000;  0.9850645641; 0.9728533022; 0.9864272769; 0.9813309822
0.06500000000;  0.9849609789; 0.9728401151; 0.9863312197; 0.9812052648
0.06550000000;  0.9848548836; 0.9728269281; 0.9862352650; 0.9810798127
0.06600000000;  0.9847462306; 0.9728137412; 0.9861394127; 0.9809546254
0.06650000000;  0.9846349818; 0.9728005546; 0.9860436627; 0.9808297021
0.06700000000;  0.9845211100; 0.9727873681; 0.9859480149; 0.9807050423
0.06750000000;  0.9844045934; 0.9727741818; 0.9858524692; 0.9805806453
0.06800000000;  0.9842854116; 0.9727609957; 0.9857570254; 0.9804565106
0.06850000000;  0.9841635502; 0.9727478098; 0.9856616834; 0.9803326374
0.06900000000;  0.9840390056; 0.9727346240; 0.9855664432; 0.9802090252
0.06950000000;  0.9839117821; 0.9727214385; 0.9854713045; 0.9800856734
0.07000000000;  0.9837818862; 0.9727082531; 0.9853762673; 0.9799625813
0.07050000000;  0.9836493260; 0.9726950678; 0.9852813314; 0.9798397483
0.07100000000;  0.9835141180; 0.9726818828; 0.9851864968; 0.9797171738
0.07150000000;  0.9833762877; 0.9726686980; 0.9850917633; 0.9795948572
0.07200000000;  0.9832358651; 0.9726555133; 0.9849971308; 0.9794727980
0.07250000000;  0.9830928801; 0.9726423288; 0.9849025991; 0.9793509954
0.07300000000;  0.9829473666; 0.9726291444; 0.9848081682; 0.9792294489
0.07350000000;  0.9827993669; 0.9726159603; 0.9847138380; 0.9791081578
0.07400000000;  0.9826489297; 0.9726027763; 0.9846196083; 0.9789871216
0.07450000000;  0.9824961050; 0.9725895926; 0.9845254790; 0.9788663397
0.07500000000;  0.9823409431; 0.9725764089; 0.9844314499; 0.9787458114
0.07550000000;  0.9821835001; 0.9725632255; 0.9843375211; 0.9786255362
0.07600000000;  0.9820238393; 0.9725500423; 0.9842436923; 0.9785055135
0.07650000000;  0.9818620270; 0.9725368592; 0.9841499634; 0.9783857426
0.07700000000;  0.9816981295; 0.9725236763; 0.9840563344; 0.9782662230
0.07750000000;  0.9815322148; 0.9725104936; 0.9839628050; 0.9781469541
0.07800000000;  0.9813643571; 0.9724973111; 0.9838693753; 0.9780279352
0.07850000000;  0.9811946352; 0.9724841287; 0.9837760450; 0.9779091659
0.07900000000;  0.9810231285; 0.9724709465; 0.9836828141; 0.9777906454
0.07950000000;  0.9808499161; 0.9724577645; 0.9835896824; 0.9776723733
0.08000000000;  0.9806750803; 0.9724445827; 0.9834966499; 0.9775543488
0.08050000000;  0.9804987084; 0.9724314011; 0.9834037163; 0.9774365715
0.08100000000;  0.9803208896; 0.9724182196; 0.9833108816; 0.9773190408
0.08150000000;  0.9801417123; 0.9724050383; 0.9832181458; 0.9772017561
0.08200000000;  0.9799612662; 0.9723918572; 0.9831255085; 0.9770847167
0.08250000000;  0.9797796441; 0.9723786763; 0.9830329699; 0.9769679221
0.08300000000;  0.9795969419; 0.9723654955; 0.9829405296; 0.9768513718
0.08350000000;  0.9794132556; 0.9723523150; 0.9828481877; 0.9767350651
0.08400000000;  0.9792286810; 0.9723391346; 0.9827559440; 0.9766190015
0.08450000000;  0.9790433158; 0.9723259544; 0.9826637983; 0.9765031804
0.08500000000;  0.9788572599; 0.9723127743; 0.9825717506; 0.9763876012
0.08550000000;  0.9786706144; 0.9722995945; 0.9824798008; 0.9762722634
0.08600000000;  0.9784834799; 0.9722864148; 0.9823879487; 0.9761571663
0.08650000000;  0.9782959574; 0.9722732353; 0.9822961943; 0.9760423095
0.08700000000;  0.9781081491; 0.9722600560; 0.9822045374; 0.9759276923
0.08750000000;  0.9779201575; 0.9722468768; 0.9821129778; 0.9758133142
0.08800000000;  0.9777320850; 0.9722336979; 0.9820215156; 0.9756991747
0.08850000000;  0.9775440336; 0.9722205191; 0.9819301505; 0.9755852730
0.08900000000;  0.9773561046; 0.9722073405; 0.9818388825; 0.9754716088
0.08950000000;  0.9771683991; 0.9721941621; 0.9817477114; 0.9753581814
0.09000000000;  0.9769810168; 0.9721809838; 0.9816566372; 0.9752449902
0.09050000000;  0.9767940565; 0.9721678057; 0.9815656597; 0.9751320348
0.09100000000;  0.9766076162; 0.9721546278; 0.9814747788; 0.9750193145
0.09150000000;  0.9764217919; 0.9721414501; 0.9813839943; 0.9749068288
0.09200000000;  0.9762366769; 0.9721282726; 0.9812933063; 0.9747945772
0.09250000000;  0.9760523631; 0.9721150952; 0.9812027145; 0.9746825590
0.09300000000;  0.9758689409; 0.9721019181; 0.9811122189; 0.9745707738
0.09350000000;  0.9756864988; 0.9720887411; 0.9810218194; 0.9744592209
0.09400000000;  0.9755051212; 0.9720755643; 0.9809315157; 0.9743478999
0.09450000000;  0.9753248892; 0.9720623876; 0.9808413079; 0.9742368102
0.09500000000;  0.9751458823; 0.9720492112; 0.9807511958; 0.9741259512
0.09550000000;  0.9749681780; 0.9720360349; 0.9806611793; 0.9740153224
0.09600000000;  0.9747918497; 0.9720228588; 0.9805712582; 0.9739049232
0.09650000000;  0.9746169652; 0.9720096828; 0.9804814326; 0.9737947532
0.09700000000;  0.9744435891; 0.9719965071; 0.9803917022; 0.9736848117
0.09750000000;  0.9742717841; 0.9719833315; 0.9803020669; 0.9735750983
0.09800000000;  0.9741016095; 0.9719701561; 0.9802125267; 0.9734656123
0.09850000000;  0.9739331178; 0.9719569809; 0.9801230814; 0.9733563533
0.09900000000;  0.9737663557; 0.9719438059; 0.9800337310; 0.9732473207
0.09950000000;  0.9736013675; 0.9719306310; 0.9799444752; 0.9731385139
0.1000000000;  0.9734381947; 0.9719174564; 0.9798553141; 0.9730299325
0.1005000000;  0.9732768729; 0.9719042819; 0.9797662474; 0.9729215760
0.1010000000;  0.9731174297; 0.9718911075; 0.9796772751; 0.9728134437
0.1015000000;  0.9729598883; 0.9718779334; 0.9795883970; 0.9727055351
0.1020000000;  0.9728042698; 0.9718647594; 0.9794996131; 0.9725978498
0.1025000000;  0.9726505909; 0.9718515857; 0.9794109233; 0.9724903871
0.1030000000;  0.9724988605; 0.9718384121; 0.9793223274; 0.9723831466
0.1035000000;  0.9723490808; 0.9718252386; 0.9792338253; 0.9722761278
0.1040000000;  0.9722012509; 0.9718120654; 0.9791454169; 0.9721693300
0.1045000000;  0.9720553676; 0.9717988923; 0.9790571021; 0.9720627529
0.1050000000;  0.9719114219; 0.9717857194; 0.9789688809; 0.9719563958
0.1055000000;  0.9717693965; 0.9717725467; 0.9788807530; 0.9718502583
0.1060000000;  0.9716292697; 0.9717593742; 0.9787927184; 0.9717443398
0.1065000000;  0.9714910180; 0.9717462018; 0.9787047769; 0.9716386398
0.1070000000;  0.9713546145; 0.9717330297; 0.9786169285; 0.9715331579
0.1075000000;  0.9712200255; 0.9717198577; 0.9785291731; 0.9714278934
0.1080000000;  0.9710872107; 0.9717066858; 0.9784415105; 0.9713228458
0.1085000000;  0.9709561280; 0.9716935142; 0.9783539407; 0.9712180147
0.1090000000;  0.9708267335; 0.9716803427; 0.9782664634; 0.9711133996
0.1095000000;  0.9706989792; 0.9716671715; 0.9781790787; 0.9710089999
0.1100000000;  0.9705728110; 0.9716540004; 0.9780917864; 0.9709048151
0.1105000000;  0.9704481709; 0.9716408294; 0.9780045864; 0.9708008448
0.1110000000;  0.9703250007; 0.9716276587; 0.9779174786; 0.9706970883
0.1115000000;  0.9702032404; 0.9716144881; 0.9778304629; 0.9705935453
0.1120000000;  0.9700828260; 0.9716013177; 0.9777435391; 0.9704902151
0.1125000000;  0.9699636896; 0.9715881475; 0.9776567073; 0.9703870973
0.1130000000;  0.9698457624; 0.9715749775; 0.9775699671; 0.9702841915
0.1135000000;  0.9697289760; 0.9715618076; 0.9774833187; 0.9701814970
0.1140000000;  0.9696132608; 0.9715486379; 0.9773967618; 0.9700790134
0.1145000000;  0.9694985441; 0.9715354685; 0.9773102963; 0.9699767402
0.1150000000;  0.9693847523; 0.9715222991; 0.9772239222; 0.9698746769
0.1155000000;  0.9692718127; 0.9715091300; 0.9771376393; 0.9697728231
0.1160000000;  0.9691596534; 0.9714959610; 0.9770514475; 0.9696711781
0.1165000000;  0.9690482017; 0.9714827922; 0.9769653467; 0.9695697415
0.1170000000;  0.9689373841; 0.9714696236; 0.9768793369; 0.9694685128
0.1175000000;  0.9688271284; 0.9714564552; 0.9767934178; 0.9693674916
0.1180000000;  0.9687173640; 0.9714432870; 0.9767075895; 0.9692666773
0.1185000000;  0.9686080213; 0.9714301189; 0.9766218517; 0.9691660695
0.1190000000;  0.9684990313; 0.9714169510; 0.9765362044; 0.9690656676
0.1195000000;  0.9683903265; 0.9714037833; 0.9764506475; 0.9689654712
0.1200000000;  0.9682818412; 0.9713906158; 0.9763651809; 0.9688654798
0.1205000000;  0.9681735116; 0.9713774484; 0.9762798044; 0.9687656929
0.1210000000;  0.9680652761; 0.9713642812; 0.9761945180; 0.9686661100
0.1215000000;  0.9679570751; 0.9713511142; 0.9761093216; 0.9685667306
0.1220000000;  0.9678488512; 0.9713379474; 0.9760242150; 0.9684675544
0.1225000000;  0.9677405494; 0.9713247808; 0.9759391982; 0.9683685806
0.1230000000;  0.9676321174; 0.9713116143; 0.9758542710; 0.9682698090
0.1235000000;  0.9675235058; 0.9712984480; 0.9757694333; 0.9681712390
0.1240000000;  0.9674146684; 0.9712852819; 0.9756846851; 0.9680728702
0.1245000000;  0.9673055609; 0.9712721160; 0.9756000262; 0.9679747020
0.1250000000;  0.9671961420; 0.9712589502; 0.9755154565; 0.9678767340
0.1255000000;  0.9670863734; 0.9712457847; 0.9754309760; 0.9677789657
0.1260000000;  0.9669762206; 0.9712326193; 0.9753465845; 0.9676813967
0.1265000000;  0.9668656517; 0.9712194541; 0.9752622818; 0.9675840265
0.1270000000;  0.9667546371; 0.9712062890; 0.9751780680; 0.9674868546
0.1275000000;  0.9666431498; 0.9711931242; 0.9750939429; 0.9673898805
0.1280000000;  0.9665311666; 0.9711799595; 0.9750099064; 0.9672931038
0.1285000000;  0.9664186677; 0.9711667950; 0.9749259584; 0.9671965240
0.1290000000;  0.9663056352; 0.9711536307; 0.9748420988; 0.9671001406
0.1295000000;  0.9661920528; 0.9711404665; 0.9747583275; 0.9670039532
0.1300000000;  0.9660779079; 0.9711273026; 0.9746746443; 0.9669079614
0.1305000000;  0.9659631912; 0.9711141388; 0.9745910493; 0.9668121646
0.1310000000;  0.9658478957; 0.9711009752; 0.9745075422; 0.9667165623
0.1315000000;  0.9657320159; 0.9710878117; 0.9744241230; 0.9666211543
0.1320000000;  0.9656155483; 0.9710746485; 0.9743407916; 0.9665259398
0.1325000000;  0.9654984930; 0.9710614854; 0.9742575479; 0.9664309186
0.1330000000;  0.9653808529; 0.9710483225; 0.9741743917; 0.9663360902
0.1335000000;  0.9652626320; 0.9710351598; 0.9740913230; 0.9662414541
0.1340000000;  0.9651438358; 0.9710219973; 0.9740083417; 0.9661470098
0.1345000000;  0.9650244721; 0.9710088349; 0.9739254476; 0.9660527569
0.1350000000;  0.9649045519; 0.9709956727; 0.9738426407; 0.9659586950
0.1355000000;  0.9647840880; 0.9709825107; 0.9737599209; 0.9658648235
0.1360000000;  0.9646630939; 0.9709693489; 0.9736772880; 0.9657711421
0.1365000000;  0.9645415846; 0.9709561873; 0.9735947420; 0.9656776503
0.1370000000;  0.9644195781; 0.9709430258; 0.9735122827; 0.9655843476
0.1375000000;  0.9642970943; 0.9709298645; 0.9734299101; 0.9654912337
0.1380000000;  0.9641741543; 0.9709167034; 0.9733476240; 0.9653983080
0.1385000000;  0.9640507798; 0.9709035425; 0.9732654244; 0.9653055701
0.1390000000;  0.9639269946; 0.9708903817; 0.9731833112; 0.9652130195
0.1395000000;  0.9638028247; 0.9708772211; 0.9731012841; 0.9651206559
0.1400000000;  0.9636782976; 0.9708640607; 0.9730193433; 0.9650284788
0.1405000000;  0.9635534414; 0.9708509005; 0.9729374885; 0.9649364877
0.1410000000;  0.9634282853; 0.9708377405; 0.9728557196; 0.9648446822
0.1415000000;  0.9633028608; 0.9708245806; 0.9727740366; 0.9647530619
0.1420000000;  0.9631772010; 0.9708114209; 0.9726924394; 0.9646616263
0.1425000000;  0.9630513397; 0.9707982614; 0.9726109278; 0.9645703749
0.1430000000;  0.9629253118; 0.9707851021; 0.9725295017; 0.9644793075
0.1435000000;  0.9627991536; 0.9707719430; 0.9724481611; 0.9643884234
0.1440000000;  0.9626729031; 0.9707587840; 0.9723669058; 0.9642977224
0.1445000000;  0.9625465994; 0.9707456252; 0.9722857358; 0.9642072039
0.1450000000;  0.9624202827; 0.9707324666; 0.9722046509; 0.9641168675
0.1455000000;  0.9622939939; 0.9707193082; 0.9721236511; 0.9640267128
0.1460000000;  0.9621677757; 0.9707061499; 0.9720427362; 0.9639367394
0.1465000000;  0.9620416718; 0.9706929918; 0.9719619062; 0.9638469468
0.1470000000;  0.9619157268; 0.9706798339; 0.9718811609; 0.9637573347
0.1475000000;  0.9617899863; 0.9706666762; 0.9718005003; 0.9636679025
0.1480000000;  0.9616644971; 0.9706535187; 0.9717199243; 0.9635786498
0.1485000000;  0.9615393069; 0.9706403613; 0.9716394327; 0.9634895763
0.1490000000;  0.9614144641; 0.9706272041; 0.9715590254; 0.9634006815
0.1495000000;  0.9612900179; 0.9706140471; 0.9714787024; 0.9633119650
0.1500000000;  0.9611660186; 0.9706008903; 0.9713984636; 0.9632234264
0.1505000000;  0.9610425173; 0.9705877336; 0.9713183088; 0.9631350652
0.1510000000;  0.9609195648; 0.9705745772; 0.9712382380; 0.9630468810
0.1515000000;  0.9607972126; 0.9705614209; 0.9711582511; 0.9629588735
0.1520000000;  0.9606755131; 0.9705482647; 0.9710783479; 0.9628710421
0.1525000000;  0.9605545192; 0.9705351088; 0.9709985284; 0.9627833866
0.1530000000;  0.9604342832; 0.9705219530; 0.9709187925; 0.9626959063
0.1535000000;  0.9603148568; 0.9705087975; 0.9708391400; 0.9626086011
0.1540000000;  0.9601962922; 0.9704956421; 0.9707595709; 0.9625214703
0.1545000000;  0.9600786425; 0.9704824868; 0.9706800851; 0.9624345137
0.1550000000;  0.9599619596; 0.9704693318; 0.9706006825; 0.9623477308
0.1555000000;  0.9598462936; 0.9704561769; 0.9705213629; 0.9622611212
0.1560000000;  0.9597316943; 0.9704430222; 0.9704421264; 0.9621746845
0.1565000000;  0.9596182116; 0.9704298677; 0.9703629727; 0.9620884202
0.1570000000;  0.9595058954; 0.9704167134; 0.9702839019; 0.9620023281
0.1575000000;  0.9593947925; 0.9704035592; 0.9702049137; 0.9619164076
0.1580000000;  0.9592849477; 0.9703904053; 0.9701260081; 0.9618306584
0.1585000000;  0.9591764054; 0.9703772515; 0.9700471850; 0.9617450800
0.1590000000;  0.9590692104; 0.9703640979; 0.9699684444; 0.9616596721
0.1595000000;  0.9589634049; 0.9703509444; 0.9698897860; 0.9615744343
0.1600000000;  0.9588590270; 0.9703377911; 0.9698112099; 0.9614893661
0.1605000000;  0.9587561133; 0.9703246381; 0.9697327159; 0.9614044671
0.1610000000;  0.9586547004; 0.9703114852; 0.9696543039; 0.9613197370
0.1615000000;  0.9585548235; 0.9702983324; 0.9695759738; 0.9612351754
0.1620000000;  0.9584565133; 0.9702851799; 0.9694977256; 0.9611507818
0.1625000000;  0.9583597968; 0.9702720275; 0.9694195591; 0.9610665559
0.1630000000;  0.9582646996; 0.9702588753; 0.9693414742; 0.9609824972
0.1635000000;  0.9581712472; 0.9702457233; 0.9692634709; 0.9608986054
0.1640000000;  0.9580794617; 0.9702325715; 0.9691855491; 0.9608148801
0.1645000000;  0.9579893594; 0.9702194198; 0.9691077085; 0.9607313209
0.1650000000;  0.9579009538; 0.9702062683; 0.9690299493; 0.9606479273
0.1655000000;  0.9578142580; 0.9701931170; 0.9689522712; 0.9605646991
0.1660000000;  0.9577292832; 0.9701799659; 0.9688746742; 0.9604816357
0.1665000000;  0.9576460356; 0.9701668150; 0.9687971582; 0.9603987369
0.1670000000;  0.9575645160; 0.9701536642; 0.9687197230; 0.9603160022
0.1675000000;  0.9574847236; 0.9701405136; 0.9686423686; 0.9602334312
0.1680000000;  0.9574066574; 0.9701273632; 0.9685650950; 0.9601510237
0.1685000000;  0.9573303127; 0.9701142130; 0.9684879019; 0.9600687790
0.1690000000;  0.9572556788; 0.9701010629; 0.9684107893; 0.9599866970
0.1695000000;  0.9571827416; 0.9700879130; 0.9683337571; 0.9599047772
0.1700000000;  0.9571114866; 0.9700747633; 0.9682568053; 0.9598230191
0.1705000000;  0.9570418979; 0.9700616138; 0.9681799336; 0.9597414226
0.1710000000;  0.9569739546; 0.9700484645; 0.9681031421; 0.9596599870
0.1715000000;  0.9569076309; 0.9700353153; 0.9680264307; 0.9595787122
0.1720000000;  0.9568428993; 0.9700221663; 0.9679497991; 0.9594975977
0.1725000000;  0.9567797324; 0.9700090175; 0.9678732474; 0.9594166430
0.1730000000;  0.9567180999; 0.9699958689; 0.9677967755; 0.9593358479
0.1735000000;  0.9566579663; 0.9699827205; 0.9677203832; 0.9592552120
0.1740000000;  0.9565992931; 0.9699695722; 0.9676440705; 0.9591747349
0.1745000000;  0.9565420413; 0.9699564241; 0.9675678373; 0.9590944162
0.1750000000;  0.9564861713; 0.9699432762; 0.9674916835; 0.9590142555
0.1755000000;  0.9564316398; 0.9699301284; 0.9674156089; 0.9589342525
0.1760000000;  0.9563783994; 0.9699169809; 0.9673396136; 0.9588544067
0.1765000000;  0.9563264013; 0.9699038335; 0.9672636973; 0.9587747179
0.1770000000;  0.9562755969; 0.9698906863; 0.9671878601; 0.9586951857
0.1775000000;  0.9562259359; 0.9698775393; 0.9671121018; 0.9586158096
0.1780000000;  0.9561773646; 0.9698643924; 0.9670364223; 0.9585365894
